DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
0,2,2,1642,4838.0
0,2,2,442,3248.0
4,2,2,457,5383.0
1,13,2,1073,4713.0
1,13,2,124,2638.0
3,2,2,1278,3874.0
1,13,2,1275,4321.0
0,13,2,190,3596.0
2,7,0,1437,22650.0
2,9,0,529,35319.0
6,11,2,1625,5569.5
5,6,0,1207,38584.0
5,10,0,802,15770.0
6,4,0,192,34853.0
6,3,0,1767,46164.0
0,4,2,283,4736.0
0,10,0,1891,14831.5
5,2,2,791,7381.0
6,12,2,877,9897.25
0,4,2,1860,4058.0
2,11,2,918,4302.0
2,11,2,790,8265.0
5,11,2,804,7530.0
1,8,0,339,27610.0
1,5,0,1410,31187.0
6,13,2,29,7351.0
6,11,2,791,7370.5
1,12,2,130,5938.5
3,2,2,2094,4970.0
5,11,2,1470,5607.5
1,13,2,1553,4401.0
0,3,0,308,41618.0
1,2,0,12,27851.0
6,2,2,124,4790.0
0,13,2,1269,2491.0
2,4,0,1258,31893.0
2,14,0,1499,25221.0
5,2,2,258,8081.0
2,4,2,56,9133.0
4,4,2,1884,9849.0
5,13,2,1650,4604.0
4,14,0,299,26276.0
3,12,2,1298,9382.5
5,13,2,849,4493.0
5,11,0,19,28463.0
3,13,2,96,3536.0
6,10,0,1410,16337.0
3,0,2,1119,5865.0
5,11,2,2079,6817.5
1,2,2,1832,3288.0
0,5,0,1795,29882.0
1,12,2,1714,12508.25
2,12,2,1712,6296.0
4,6,3,1851,1135.0
0,11,0,1991,28064.5
0,12,0,1359,42447.5
0,12,2,1981,5992.25
4,6,4,1588,6612.0
4,14,1,222,10766.0
4,8,0,539,28419.0
2,9,3,1993,1612.0
2,5,3,86,1933.0
2,1,3,1598,1219.0
6,3,3,1383,3058.0
4,0,3,1589,1813.0
1,9,3,91,1009.0
5,11,3,41,1133.0
6,11,3,897,855.0
0,7,3,1599,379.0
0,9,3,1020,522.0
1,14,3,1759,1119.0
1,1,3,1381,872.0
3,0,3,1157,989.0
4,3,3,87,2270.0
6,2,3,598,884.0
0,0,3,1325,652.0
5,7,3,762,978.0
3,2,3,140,499.0
4,2,3,705,694.0
3,4,3,890,2873.0
2,1,3,580,954.0
1,5,3,549,1470.0
6,9,1,1816,10960.0
4,4,3,1351,1124.0
2,14,3,1700,1361.0
0,0,4,325,5307.0
5,11,3,776,1238.0
3,0,3,1345,1690.0
4,0,3,497,942.0
1,4,3,1399,1174.0
3,1,3,1386,758.0
1,5,3,717,772.0
3,3,3,1186,1335.0
0,3,3,1182,1717.0
5,4,3,1056,1185.0
0,6,3,556,1244.0
5,10,3,714,1443.5
0,14,3,511,1774.0
1,0,3,1159,1160.0
3,3,3,1374,1656.0
1,3,3,1346,1720.0
2,12,3,1021,2117.5
2,9,3,1589,1805.0
2,6,3,38,1220.0
0,13,3,706,384.0
0,13,3,547,451.0
2,11,3,1154,712.5
4,13,3,606,1518.0
0,13,3,1656,369.0
2,10,3,1392,391.0
2,10,3,608,519.0
0,10,3,723,570.5
1,12,3,1851,1353.0
1,8,3,1759,745.0
4,1,3,1015,928.0
1,9,3,777,1309.0
1,0,3,81,768.0
3,5,3,1954,1012.0
1,6,3,1598,1144.0
3,13,3,613,599.0
3,13,3,547,474.0
6,9,3,1212,1175.0
5,4,3,1354,1564.0
0,10,3,702,184.0
4,4,3,936,1418.0
3,5,3,1391,1759.0
0,0,3,40,1134.0
4,7,3,1451,1171.0
0,10,3,1210,311.0
3,8,3,1938,1107.0
5,12,3,1660,1759.75
4,10,3,498,571.5
3,10,3,1450,644.5
1,9,3,1198,1555.0
3,8,3,1383,876.0
0,8,3,550,881.0
4,0,3,1400,1052.0
6,13,3,704,599.0
4,12,3,510,1909.0
4,13,3,719,650.0
3,0,3,913,1197.0
4,7,3,1394,851.0
0,5,3,80,760.0
2,10,3,1394,446.5
1,10,3,798,1032.0
2,3,3,1387,1193.0
4,3,3,1334,992.0
1,5,3,1202,959.0
4,5,3,717,828.0
4,3,3,1345,1668.0
1,13,3,1201,422.0
0,14,3,580,559.0
2,6,3,753,1925.0
4,9,3,1867,912.0
3,13,3,80,390.0
3,5,3,1651,547.0
4,1,3,598,733.0
1,13,3,90,416.0
5,14,3,1652,874.0
2,14,3,1388,717.0
1,2,3,546,922.0
2,5,3,1384,1187.0
2,0,3,1377,1279.0
4,9,3,913,1436.0
1,7,3,548,874.0
6,7,3,1873,1066.0
4,0,3,1430,1043.0
5,13,1,587,4060.0
1,1,3,1355,794.0
6,6,3,1794,1464.0
6,1,3,550,1517.0
2,10,3,704,324.0
6,13,3,574,539.0
0,14,3,897,1059.0
2,4,3,1743,2093.0
4,5,3,1059,698.0
6,9,3,1346,756.0
6,4,3,506,1297.0
5,9,3,1076,1234.0
1,12,3,750,3679.5
6,8,3,1046,1521.0
0,10,3,1874,476.5
1,13,3,775,662.0
4,6,3,576,1106.0
0,0,3,580,1202.0
2,13,3,1180,483.0
1,10,3,1420,518.5
1,9,3,1386,2309.0
4,1,3,556,969.0
5,3,3,1371,1780.0
2,5,3,1573,984.0
1,3,3,1869,923.0
1,0,3,591,984.0
4,0,3,1759,729.0
0,9,3,610,606.0
4,9,3,612,1835.0
4,10,3,86,651.5
0,0,3,505,981.0
4,13,3,1377,514.0
0,3,3,764,1262.0
2,4,3,1750,820.0
4,5,3,777,879.0
1,7,3,873,657.0
4,12,3,576,1603.25
0,9,3,758,931.0
4,13,3,37,348.0
5,11,1,690,26390.5
0,8,1,1245,7648.0
0,11,1,23,7026.5
6,8,0,31,107813.0
1,12,1,119,13819.25
2,12,1,1487,14624.0
0,14,0,408,26269.0
0,8,0,1103,28887.0
4,7,1,674,8532.0
3,1,1,1166,22795.0
0,1,0,413,79574.0
5,0,1,1608,9177.0
6,9,1,858,7028.0
6,6,1,1009,20516.0
1,3,0,869,45910.0
0,2,0,484,74598.0
1,2,0,66,26550.0
2,2,0,1258,20524.0
6,4,0,479,37609.0
1,4,0,1456,100700.0
1,1,1,238,5859.0
3,10,1,4,4671.0
2,3,0,1901,88717.0
1,14,0,2016,60349.0
2,1,0,1968,23247.0
5,10,1,1622,3244.5
2,14,0,65,86132.0
0,8,1,1146,5861.0
0,3,1,360,7448.0
2,5,1,1581,22883.0
4,4,1,280,16320.0
4,11,1,369,12002.5
3,10,0,1003,31555.5
3,8,0,10,30777.0
5,11,2,1446,4172.0
4,6,1,2071,20261.0
6,7,1,1796,8120.0
5,11,2,1298,19938.5
1,11,2,257,9797.0
3,11,2,96,7657.5
2,13,2,1579,3283.0
0,2,0,1515,48481.0
2,0,3,2109,1540.0
6,11,3,743,2515.5
6,2,3,574,862.0
4,7,3,88,2426.0
6,6,3,744,1168.0
4,14,3,1349,1349.0
2,7,0,1535,48645.0
5,7,0,864,21169.0
0,5,3,1345,2052.0
5,5,3,721,4361.0
5,2,3,1963,1107.0
6,11,3,596,1046.0
5,10,2,1289,3434.5
6,0,2,2115,10004.0
5,1,2,1836,8134.0
3,4,1,1673,10525.0
6,11,2,1650,14032.0
0,9,0,310,71823.0
5,2,2,739,11109.0
5,2,4,473,8773.0
6,3,1,119,10274.0
6,10,0,1970,30221.5
3,4,0,1847,36210.0
5,10,0,1232,44778.0
1,14,0,1221,32998.0
2,5,0,1279,33447.0
0,2,1,1781,3500.0
5,0,0,1926,32056.0
6,14,0,62,27568.0
3,2,2,1194,12221.0
0,11,2,830,12389.0
1,14,1,1774,6523.0
2,9,1,1675,9336.0
6,11,2,1119,16588.5
3,13,2,772,2218.0
5,11,2,71,4859.5
5,8,0,463,33677.0
0,2,2,1362,6322.0
2,12,2,2092,9129.75
6,12,2,56,13573.0
0,9,3,2074,1668.0
1,2,3,78,2436.0
3,9,3,548,3371.0
4,13,3,1687,1396.0
6,9,3,917,4699.0
2,7,0,1679,22821.0
2,3,0,1969,42915.0
6,4,3,613,1132.0
0,4,3,606,957.0
5,14,3,1056,2846.0
3,1,3,605,1222.0
4,2,3,1025,1751.0
5,13,3,610,2826.0
3,3,3,1349,3544.0
5,5,3,1007,3824.0
5,4,3,1937,3927.0
3,2,2,253,4914.0
0,11,2,1446,5268.5
2,9,2,1257,7769.0
3,13,2,1196,4551.0
5,2,2,71,20309.0
2,4,2,30,6604.0
2,12,2,1831,11940.5
3,12,2,1223,8610.25
0,5,0,856,52934.0
0,9,0,66,30486.0
0,14,2,1787,4810.0
5,10,2,1290,2604.5
1,2,0,141,27110.0
2,10,0,439,43077.5
4,12,2,1129,10067.75
2,14,0,793,29947.0
2,7,0,308,26519.0
3,4,0,1717,65734.0
1,4,2,1733,13155.0
2,5,2,1246,9206.0
5,12,2,1165,13577.75
6,8,1,1737,10865.0
1,0,1,27,8247.0
5,11,1,532,15288.5
6,0,1,769,9758.0
5,3,1,1896,8834.0
2,14,0,1767,26442.0
0,0,1,1530,9001.0
2,11,1,1010,6983.0
2,3,1,1716,9695.0
6,0,2,725,7001.0
5,0,2,259,17197.0
3,10,2,178,5097.5
0,11,2,1225,5899.0
0,4,2,849,7363.0
1,4,2,1789,11325.0
4,10,2,1728,8980.5
6,7,0,528,24770.0
3,9,0,1989,34773.0
4,11,2,804,16163.5
1,4,0,1049,67250.0
1,11,2,830,11815.0
5,6,3,1017,2311.0
1,11,3,1328,1108.0
5,13,3,41,761.0
1,4,3,1160,1049.0
6,12,2,1072,17419.0
2,13,2,770,3839.0
3,11,2,1119,5968.0
5,10,0,2016,14370.5
3,1,2,2035,4519.0
0,0,2,1860,7752.0
2,0,2,1642,5849.0
6,0,0,1991,119151.0
5,11,2,771,16109.0
6,4,2,1224,18808.0
0,13,2,143,8910.0
3,11,2,1861,6684.5
0,2,2,1448,17788.0
5,14,1,1922,13655.0
3,10,0,429,13177.0
2,2,0,2093,46335.0
2,3,0,469,39447.0
4,14,0,1959,62065.0
3,6,1,1944,18773.0
1,8,1,211,8638.0
3,8,1,1454,9993.0
4,12,1,1719,13710.75
4,7,1,857,6791.0
6,14,1,1089,6501.0
6,5,1,8,6677.0
3,13,2,1666,4173.0
1,4,1,237,16548.0
2,12,1,228,10657.0
0,13,2,1834,3827.0
2,12,2,1880,24986.25
2,13,2,1980,6342.0
2,13,2,71,8416.0
4,13,2,45,4474.0
4,2,2,1787,9010.0
2,12,2,70,12197.75
1,7,0,684,24433.0
3,2,2,1884,11731.0
5,4,2,281,12452.0
2,1,4,991,5877.0
4,14,4,501,7005.0
2,0,0,671,52751.0
1,12,2,1042,11600.5
3,11,2,1257,4406.5
2,0,0,20,64519.0
6,14,2,217,7765.0
0,7,0,20,25847.0
4,11,2,1579,14453.5
0,10,2,837,2880.0
3,13,2,2113,4322.0
5,10,3,498,991.0
2,6,2,2001,26801.0
6,12,2,441,27047.25
0,9,0,133,29291.0
1,6,4,1568,8335.0
6,2,4,323,5691.0
6,2,4,958,16940.0
0,13,4,1106,3589.0
1,2,4,1725,7317.0
1,9,0,499,64204.0
6,0,4,563,4260.0
6,10,4,940,11452.5
0,11,4,1998,5431.5
2,0,4,275,5110.0
3,11,4,1693,31464.0
6,0,4,1500,8851.0
3,9,0,1924,65394.0
4,7,0,102,27799.0
3,1,1,1217,13084.0
6,1,1,961,6302.0
2,10,0,1207,14451.0
2,3,0,1428,125002.0
2,9,4,584,11254.0
3,9,4,566,13678.0
0,6,1,906,9186.0
5,9,4,2051,10355.0
6,5,4,812,8154.0
5,10,2,2026,5570.0
6,7,2,1248,5791.0
5,3,0,666,138611.0
3,2,0,822,22500.0
3,3,0,1123,84996.0
2,13,1,427,2237.0
1,8,2,845,6355.0
1,2,2,971,7357.0
2,1,2,130,16984.0
3,10,2,1545,6005.5
3,11,4,1811,6852.0
1,10,4,1601,10046.5
1,1,1,1803,8194.0
1,0,1,1897,6587.0
2,12,1,1716,25105.5
0,13,0,1437,13474.0
6,13,1,1827,8736.0
3,11,1,383,11879.5
2,11,1,515,9286.5
3,8,1,160,7348.0
3,6,1,1550,5829.0
2,6,1,1611,14485.0
5,6,1,1055,23583.0
5,6,1,166,11395.0
0,8,1,166,5189.0
0,6,1,440,3641.0
1,14,0,1932,30710.0
4,13,1,840,4504.0
6,6,1,420,16542.0
2,4,0,1426,37830.0
5,8,1,466,11011.0
0,11,1,221,4540.5
0,13,1,675,3777.0
3,3,0,1323,42988.0
1,2,0,16,46228.0
2,8,0,1767,31890.0
2,5,0,539,27266.0
3,10,4,558,14633.0
3,1,4,909,16287.0
1,5,2,1071,8475.0
1,6,2,1064,8895.0
3,11,1,1889,14518.5
2,6,0,1767,39854.0
4,12,2,804,11499.25
5,2,2,1135,6388.0
6,10,2,457,2625.0
6,4,2,2021,6601.0
6,6,2,1044,9664.0
0,10,2,374,1900.5
3,1,0,1920,25341.0
2,4,2,1784,5868.0
6,13,2,1073,9075.0
3,0,4,561,21620.0
6,14,0,198,27283.0
6,14,0,1410,61251.0
6,7,0,200,48691.0
0,14,0,500,53090.0
3,1,1,335,10591.0
5,6,1,7,12859.0
1,13,1,220,5269.0
3,6,1,48,6625.0
0,2,1,26,5587.0
1,3,1,1098,14637.0
1,11,0,339,31811.5
2,13,1,160,7639.0
2,5,1,517,13353.0
4,5,1,1084,12591.0
2,8,1,1163,6073.0
4,6,1,1612,8265.0
4,6,4,987,17718.0
6,13,4,1263,11806.0
3,12,0,284,42877.75
4,6,1,452,11903.0
5,4,1,1148,9019.0
2,2,2,24,5095.0
3,2,2,112,11377.0
3,10,2,106,3393.0
6,7,0,679,25026.0
1,7,0,634,27862.0
0,13,4,1961,4076.0
1,4,4,424,11070.0
1,7,4,1319,8211.0
6,0,4,491,13731.0
6,11,1,1244,12184.5
4,5,2,2108,10183.0
5,7,2,1027,14885.0
2,0,4,691,29907.0
4,10,0,765,33279.5
4,4,0,1003,69011.0
6,7,0,212,27852.0
5,8,0,1368,37584.0
5,8,1,1108,23777.0
5,7,0,1520,24460.0
5,3,0,651,44897.0
5,6,4,1902,40896.0
2,13,1,1101,7313.0
4,6,1,1444,9720.0
5,3,0,766,46714.0
0,11,1,382,7201.5
2,8,1,1000,5815.0
2,3,1,1091,8116.0
3,13,1,365,3687.0
5,8,1,117,5654.0
3,3,0,1930,82930.0
4,11,0,170,27587.5
4,2,0,1078,21012.0
0,10,0,1997,15588.5
2,14,0,16,87183.0
3,10,0,636,16314.5
4,7,0,827,44587.0
4,1,0,1028,27545.0
1,7,0,286,23345.0
3,10,4,325,14460.5
3,8,4,274,6372.0
6,4,1,228,10210.0
0,14,1,1260,21489.0
1,2,4,1606,14753.0
2,5,4,1251,6409.0
2,2,4,234,5604.0
3,13,4,641,3571.0
4,14,0,2116,27999.0
2,8,1,1917,10101.0
4,3,1,1781,14101.0
2,11,1,249,14685.5
5,6,1,2050,10042.0
6,4,1,1528,34772.0
1,10,0,1066,15327.5
2,0,0,1857,55560.0
3,6,4,1810,12017.0
5,10,4,1686,8963.0
5,7,4,983,16017.0
5,5,4,196,7575.0
6,5,4,2067,15360.0
1,5,4,126,14179.0
0,10,0,695,15497.0
0,2,0,2004,49874.0
4,13,1,67,9484.0
6,11,1,1592,9712.5
6,13,1,693,6888.0
0,4,0,1408,37430.0
6,13,1,392,5453.0
4,6,2,1248,7358.0
1,6,2,183,5702.0
3,11,4,668,19865.5
6,13,1,540,4983.0
3,3,1,2082,10686.0
3,0,1,993,9989.0
4,6,4,1631,25625.0
2,1,0,11,26844.0
1,6,1,466,7300.0
3,6,2,1757,11834.0
5,14,2,1284,14207.0
1,11,4,1686,3049.5
5,9,0,299,36209.0
4,3,1,362,11872.0
0,13,0,2004,14071.0
2,14,2,1191,8567.0
5,4,1,953,18480.0
3,13,0,929,15255.0
1,6,1,26,23041.0
2,2,1,280,5237.0
3,12,1,1741,12461.5
1,6,1,1682,10036.0
4,5,1,1982,6509.0
4,2,1,1050,5396.0
6,3,1,237,15389.0
0,3,1,2,20704.0
1,8,1,2097,9334.0
1,0,1,1623,8419.0
2,4,0,407,29192.0
5,8,0,1316,27866.0
6,14,0,1901,64873.0
3,1,0,642,29231.0
5,13,1,1678,6526.0
0,2,1,1444,10728.0
1,11,4,1318,4253.5
5,11,4,1238,11039.0
1,11,4,317,17521.5
4,11,4,558,14734.5
4,11,4,2031,5409.5
6,11,4,2102,19975.5
3,2,0,133,23501.0
3,3,0,929,49314.0
3,12,2,1828,8914.75
5,11,4,1809,26723.0
3,0,2,1305,6099.0
4,2,4,871,10633.0
4,6,4,1740,7391.0
5,11,4,1568,8630.0
6,0,4,1627,8449.0
0,5,4,875,8874.0
2,11,4,996,6251.5
3,11,4,833,20538.0
4,6,2,1615,8783.0
5,4,1,2,36252.0
6,10,4,1174,3269.5
6,10,4,816,6960.5
1,11,4,480,5191.0
3,11,4,424,16861.5
6,3,0,6,47599.0
2,4,1,908,6862.0
5,4,1,365,10366.0
6,9,1,43,7903.0
0,2,2,1272,6552.0
1,14,2,1246,6639.0
1,13,2,1642,3705.0
1,13,1,825,9344.0
2,14,1,1011,6579.0
3,8,1,1008,6975.0
5,0,1,860,6082.0
3,4,2,1459,7056.0
3,14,2,44,18844.0
3,8,2,2094,6120.0
0,10,4,663,6885.0
3,11,4,502,16368.0
0,10,0,623,14611.5
5,7,0,246,23085.0
1,12,4,340,16361.0
2,2,4,1602,13392.0
1,10,4,502,9461.5
2,14,0,827,54714.0
2,8,0,1841,29744.0
1,12,0,948,43428.25
4,1,0,1525,25177.0
2,2,0,1259,45815.0
2,9,4,615,20238.0
4,6,4,1175,18576.0
4,11,1,161,6621.0
4,14,1,485,6815.0
0,13,1,1070,2701.0
1,1,4,433,7140.0
3,2,2,932,12952.0
4,8,4,1621,8786.0
5,2,4,1956,5930.0
5,9,4,322,11210.0
0,13,1,2030,7534.0
1,4,1,970,6765.0
1,11,1,905,3770.5
5,13,1,223,14878.0
1,11,1,440,8693.5
6,8,2,1562,6686.0
6,8,2,2017,7932.0
0,2,2,1756,5360.0
4,3,4,943,21037.0
6,0,4,954,6575.0
2,8,1,674,8135.0
6,11,1,360,17249.0
0,13,1,444,6027.0
1,13,1,161,9460.0
3,10,4,949,4099.0
3,13,4,565,4491.0
4,1,4,1962,8120.0
5,7,0,766,22319.0
5,7,0,1052,26986.0
5,9,0,1457,29810.0
5,13,4,2067,8089.0
5,2,4,1117,8905.0
6,10,4,1237,8079.0
6,4,4,2069,7300.0
6,0,4,817,8454.0
3,12,4,803,9222.0
3,13,4,813,7770.0
4,12,0,1138,81117.75
2,7,2,771,6539.0
4,6,2,1112,9047.0
4,8,1,14,9502.0
5,12,1,688,12677.75
5,5,2,103,11020.0
5,1,2,1553,7295.0
6,12,2,183,27996.0
6,6,2,653,10118.0
6,12,0,413,97719.5
2,0,1,953,10583.0
3,5,1,637,5687.0
0,14,0,481,25992.0
6,6,2,842,11718.0
0,13,2,2085,2545.0
3,9,0,356,31565.0
4,0,2,1301,7875.0
1,13,1,221,4230.0
4,7,0,1028,21600.0
5,0,1,1774,22744.0
2,8,0,670,34777.0
6,13,2,1988,4710.0
5,14,0,73,30801.0
6,0,1,1916,17971.0
0,0,1,68,6173.0
2,0,1,27,10845.0
5,2,1,1781,5242.0
6,8,1,1087,27909.0
6,5,4,1777,6954.0
0,9,4,480,12121.0
3,0,2,1130,20340.0
6,11,2,257,10295.5
1,12,0,1409,46889.25
4,10,2,101,7796.0
4,8,2,2001,7271.0
5,0,2,1225,10878.0
6,10,2,773,3956.0
6,2,2,131,12066.0
6,13,1,1096,4173.0
5,8,1,1550,9256.0
0,0,2,773,4898.0
0,0,2,51,7219.0
1,0,2,1027,21632.0
3,10,2,932,3236.0
0,2,2,1470,3958.0
0,0,2,1131,3421.0
1,5,1,1009,17840.0
5,2,0,1987,51722.0
6,11,1,388,7172.5
3,10,2,1858,3629.0
3,12,2,1289,14375.25
1,11,1,779,19096.0
4,3,0,15,42390.0
0,2,1,980,7049.0
0,6,1,115,15894.0
2,1,0,1471,28698.0
5,3,1,1681,17241.0
5,0,4,1121,23809.0
1,9,0,1232,66560.0
6,4,0,1795,70077.0
1,10,4,934,10335.0
6,9,4,125,33036.0
2,13,4,1631,4112.0
2,3,4,667,10824.0
4,12,4,327,10503.75
5,14,4,959,14562.0
3,2,4,2067,5410.0
4,9,4,1725,8239.0
5,10,4,1738,9347.0
5,7,4,1972,7701.0
6,4,2,1190,18659.0
5,7,2,2029,10410.0
0,9,1,825,8230.0
2,2,4,1492,13945.0
5,7,2,1363,12938.0
1,12,2,1267,11208.0
2,7,2,44,5716.0
5,6,1,451,9989.0
5,2,0,484,20540.0
5,13,1,1466,13282.0
5,2,1,1146,6013.0
6,11,1,118,8123.5
6,14,0,1607,26090.0
0,5,1,111,5941.0
6,13,3,1450,998.0
0,3,3,2109,2818.0
0,10,3,900,1543.5
2,6,3,917,3052.0
6,13,3,1372,641.0
1,10,3,1948,1821.0
5,14,3,1020,2183.0
4,6,3,1383,1988.0
2,4,3,1590,1494.0
3,3,3,923,1829.0
5,13,3,1660,1326.0
6,3,0,948,38105.0
0,3,4,812,6250.0
6,10,4,419,4261.0
1,11,4,1317,5081.5
3,3,3,1384,3337.0
4,13,3,1035,490.0
0,3,3,917,7145.0
4,0,3,551,1106.0
0,14,3,777,2660.0
1,6,3,873,1724.0
2,13,3,1590,929.0
3,9,3,758,2659.0
5,4,3,504,3184.0
6,13,3,579,873.0
2,0,0,1702,29520.0
3,7,0,337,23774.0
6,5,4,1721,6466.0
0,6,4,673,7659.0
2,14,1,448,9422.0
1,4,1,1244,10103.0
5,13,1,265,3763.0
4,13,1,1150,7285.0
4,13,1,999,2867.0
3,13,1,473,2643.0
0,4,1,1611,17953.0
6,4,1,648,11430.0
4,13,1,160,4887.0
0,13,1,961,3891.0
4,4,1,1177,12158.0
2,10,4,1488,5424.0
4,10,4,809,3625.0
6,3,4,1169,32041.0
1,7,0,1817,21425.0
5,1,0,1227,24230.0
1,9,2,56,8306.0
2,4,2,43,7034.0
0,7,0,1309,76789.0
0,2,0,16,45353.0
3,4,4,1567,17294.0
3,7,4,1946,7848.0
3,3,4,668,16028.0
3,0,4,1476,15180.0
4,11,4,379,10745.0
3,9,0,1822,28883.0
1,5,0,747,27478.0
4,3,0,404,43961.0
6,14,0,157,29269.0
1,4,1,494,31777.0
5,9,0,985,97190.0
6,10,0,242,15637.0
1,8,1,1673,15462.0
2,13,1,1096,4914.0
0,5,4,977,15209.0
0,2,4,990,5981.0
1,12,4,2005,19124.0
1,7,4,2067,5729.0
1,3,4,1567,9588.0
3,3,4,1458,11035.0
4,0,1,49,4812.0
0,13,3,1159,1017.0
2,3,3,872,2039.0
2,4,3,1376,4314.0
3,13,3,546,689.0
5,10,3,1403,1944.5
0,9,3,1380,1157.0
4,1,3,1333,1660.0
4,1,3,504,1130.0
5,14,3,920,1555.0
1,9,3,1346,2322.0
0,7,3,1388,2042.0
6,1,3,2075,1551.0
4,9,0,1718,35461.0
5,13,4,1935,5219.0
1,10,4,1079,3903.0
1,2,4,322,11038.0
2,5,4,561,4838.0
2,6,4,438,20830.0
6,10,4,125,3983.5
4,9,1,458,20356.0
4,3,1,514,10650.0
5,4,1,1445,9619.0
4,9,4,204,5760.0
6,0,4,1697,8719.0
1,6,4,1950,10050.0
2,6,4,204,25205.0
5,2,1,533,6411.0
6,5,4,934,7885.0
0,5,4,1256,5587.0
1,14,4,376,12840.0
2,11,4,1311,13752.5
3,11,4,973,8124.0
4,6,4,1618,9809.0
2,3,2,851,22196.0
3,0,3,1941,1510.0
4,14,3,608,2399.0
4,7,3,1202,1446.0
4,9,3,1846,3775.0
1,6,3,1357,1135.0
1,7,3,551,2892.0
1,3,3,1378,1606.0
0,10,4,1909,3744.0
0,13,4,951,3897.0
1,11,4,289,15624.0
0,11,1,1587,11480.5
4,11,1,1530,8837.5
1,10,1,2030,3232.0
1,8,1,1816,8676.0
1,1,1,1623,5327.0
2,7,1,211,7159.0
6,1,1,23,8337.0
1,13,4,1511,4870.0
1,5,1,675,7714.0
4,14,1,1217,7026.0
5,7,3,1339,1028.0
0,0,3,1200,2153.0
0,3,3,1960,1128.0
1,10,3,550,1018.5
3,3,3,1377,3443.0
6,0,3,2103,1118.0
6,9,3,1590,1487.0
5,9,3,1350,1560.0
6,10,3,1744,1378.5
0,7,3,917,1730.0
5,0,1,365,30514.0
6,5,1,278,9930.0
6,4,1,1730,17158.0
2,4,1,493,9965.0
3,0,1,1879,5338.0
4,0,2,174,8685.0
6,2,4,820,9548.0
6,6,3,1198,1677.0
0,9,3,504,1041.0
4,11,3,910,957.0
4,7,3,598,1082.0
5,9,3,1370,4039.0
2,14,0,671,27503.0
2,7,0,632,23227.0
2,6,4,810,20987.0
5,5,4,1791,12497.0
6,3,4,1263,12308.0
1,11,4,503,24850.5
2,0,4,1626,10677.0
3,0,4,1648,7965.0
1,2,4,1738,5253.0
2,11,4,433,6559.5
2,0,4,973,17809.0
3,10,4,232,3726.5
4,5,4,311,16407.0
4,0,4,375,21779.0
5,2,4,1966,6935.0
2,14,0,1672,26993.0
2,12,0,1775,83910.75
4,14,3,756,3286.0
6,0,3,1032,1022.0
0,0,3,1929,1076.0
1,0,3,798,2016.0
2,14,3,1005,812.0
1,13,3,1589,1667.0
2,7,3,1209,1522.0
3,6,3,1954,1142.0
3,10,3,913,312.0
4,3,3,900,1229.0
3,6,1,1580,7521.0
2,13,4,1797,2600.0
0,2,0,2044,26487.0
0,13,1,369,6468.0
3,10,4,1768,3584.5
3,5,3,758,3238.0
0,0,4,1576,6843.0
0,9,0,65,67557.0
4,9,0,985,38607.0
0,3,1,1151,12701.0
1,8,1,428,8032.0
1,3,1,1051,10530.0
5,11,1,213,4409.0
0,13,1,334,1772.0
0,6,1,1623,5811.0
3,11,1,2098,12408.5
6,11,1,801,22272.5
0,6,1,1774,9095.0
3,11,1,213,15022.0
1,11,1,1537,13025.5
1,13,1,1487,2559.0
4,11,1,1532,10490.0
4,13,1,1803,3109.0
4,3,1,1762,12805.0
6,1,0,2077,58293.0
4,5,4,2018,6492.0
4,5,4,1734,9993.0
0,3,1,1551,8694.0
0,3,0,489,46180.0
1,10,0,1195,16605.0
0,11,4,1602,11732.5
0,0,4,2073,5352.0
6,0,4,1910,9434.0
0,0,4,1117,4939.0
0,8,1,981,5492.0
4,1,1,663,11771.0
5,3,1,1742,23684.0
1,10,0,523,13065.0
1,8,0,302,61647.0
2,11,0,1431,25358.5
3,11,4,816,17399.0
3,4,1,1445,12636.0
3,3,1,427,10042.0
5,3,1,1637,11188.0
3,11,0,1090,59024.5
6,2,0,349,26589.0
0,14,0,310,57643.0
0,9,0,394,32736.0
0,11,0,1236,30670.0
5,10,0,141,31557.5
5,3,0,1205,86555.0
3,4,2,965,5244.0
5,7,2,725,12288.0
1,3,0,695,47206.0
2,3,0,1309,47990.0
6,3,2,1468,14066.0
6,0,2,2023,7713.0
0,4,4,664,10335.0
3,14,0,636,24371.0
6,6,0,477,34089.0
6,0,0,1535,25708.0
1,11,4,1634,6257.0
4,10,0,153,13417.5
0,9,0,844,68032.0
5,10,4,846,5519.0
0,3,4,276,11643.0
1,14,4,1939,7072.0
6,10,4,1577,8886.5
5,7,4,1082,15252.0
3,11,4,635,19023.0
3,6,4,2007,10628.0
5,9,4,1229,10844.0
6,6,4,673,8750.0
2,11,4,815,7350.0
4,5,4,1810,9418.0
1,11,4,473,5587.0
5,5,4,311,6957.0
0,5,4,1576,6058.0
0,10,4,987,2756.5
5,12,0,1184,49062.5
3,5,4,1512,6382.0
3,0,4,291,6443.0
0,5,4,293,7510.0
2,14,1,247,7776.0
2,12,1,901,9125.0
5,11,1,967,34389.0
0,7,4,2027,4930.0
1,9,4,1480,6554.0
3,7,4,940,15359.0
4,5,4,340,8459.0
6,11,4,960,19098.0
4,6,4,875,6689.0
5,0,4,1105,6858.0
6,13,4,330,4097.0
